Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK Gateway Non Customer Checking.feature"")",Chrome 86.0.4240.183,,,2020-11-04 14:22:10,2020-11-04 14:23:32,1m - 22.499s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Approval_Non_Customer/Reject KTP Number,Chrome 86.0.4240.183,,,2020-11-04 14:23:32,2020-11-04 14:24:08,35.233s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Approval Non Customer/Reject_KTP_Number.feature"")",Chrome 86.0.4240.183,,,2020-11-04 14:23:32,2020-11-04 14:24:08,35.145s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By Status NOT_APPROVED,Chrome 86.0.4240.183,,,2020-11-04 14:24:08,2020-11-04 14:24:40,32.845s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_Status_NOT_APPROVED.feature"")",Chrome 86.0.4240.183,,,2020-11-04 14:24:08,2020-11-04 14:24:40,32.760s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer View Detail when Status NOT_APPROVED,Chrome 86.0.4240.183,,,2020-11-04 14:24:40,2020-11-04 14:25:13,32.622s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_View_Detail_when_Status_NOT_APPROVED.feature"")",Chrome 86.0.4240.183,,,2020-11-04 14:24:40,2020-11-04 14:25:13,32.539s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Checking,Chrome 86.0.4240.183,,,2020-11-04 14:25:13,2020-11-04 14:26:41,1m - 28.279s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK Gateway Non Customer Checking.feature"")",Chrome 86.0.4240.183,,,2020-11-04 14:25:13,2020-11-04 14:26:41,1m - 28.275s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By DateStart DateEnd,Chrome 86.0.4240.183,,,2020-11-04 14:26:41,2020-11-04 14:27:14,32.312s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_DateStart_DateEnd.feature"")",Chrome 86.0.4240.183,,,2020-11-04 14:26:41,2020-11-04 14:27:14,32.232s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By DateStart ONLY,Chrome 86.0.4240.183,,,2020-11-04 14:27:14,2020-11-04 14:27:46,32.550s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_DateStart_ONLY.feature"")",Chrome 86.0.4240.183,,,2020-11-04 14:27:14,2020-11-04 14:27:46,32.469s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search by DateEnd ONLY,Chrome 86.0.4240.183,,,2020-11-04 14:27:46,2020-11-04 14:28:19,32.946s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_DateEnd_ONLY.feature"")",Chrome 86.0.4240.183,,,2020-11-04 14:27:46,2020-11-04 14:28:19,32.862s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Approval_Non_Customer/Approve KTP Number,Chrome 86.0.4240.183,,,2020-11-04 14:28:19,2020-11-04 14:29:01,41.738s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Approval Non Customer/Approve_KTP_Number.feature"")",Chrome 86.0.4240.183,,,2020-11-04 14:28:19,2020-11-04 14:29:01,41.734s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/Update STATUS APPROVED-SUCCESS,Chrome 86.0.4240.183,,,2020-11-04 14:29:01,2020-11-04 14:29:03,1.736s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/Update_STATUS_APPROVED_SUCCESS.feature"")",Chrome 86.0.4240.183,,,2020-11-04 14:29:01,2020-11-04 14:29:03,1.651s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer View Detal when Status APPROVED-SUCCESS,Chrome 86.0.4240.183,,,2020-11-04 14:29:03,2020-11-04 14:29:38,35.452s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_View_Detail_when_Status_APPROVED-SUCCESS.feature"")",Chrome 86.0.4240.183,,,2020-11-04 14:29:03,2020-11-04 14:29:38,35.378s,PASSED
