Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/Update STATUS FAILED,Chrome 86.0.4240.183,,,2020-11-09 14:31:17,2020-11-09 14:31:17,0.781s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/Update_STATUS_FAILED.feature"")",Chrome 86.0.4240.183,,,2020-11-09 14:31:17,2020-11-09 14:31:17,0.698s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By Status FAILED,Chrome 86.0.4240.183,,,2020-11-09 14:31:17,2020-11-09 14:31:32,14.509s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_Status_FAILED.feature"")",Chrome 86.0.4240.183,,,2020-11-09 14:31:17,2020-11-09 14:31:32,14.432s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer View Detail when Status FAILED,Chrome 86.0.4240.183,,,2020-11-09 14:31:32,2020-11-09 14:31:50,17.812s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_View_Detail_when_Status_FAILED.feature"")",Chrome 86.0.4240.183,,,2020-11-09 14:31:32,2020-11-09 14:31:50,17.729s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By DateStart DateEnd,Chrome 86.0.4240.183,,,2020-11-09 14:31:50,2020-11-09 14:32:06,16.511s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_DateStart_DateEnd.feature"")",Chrome 86.0.4240.183,,,2020-11-09 14:31:50,2020-11-09 14:32:06,16.426s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By DateStart ONLY,Chrome 86.0.4240.183,,,2020-11-09 14:32:06,2020-11-09 14:32:26,19.885s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_DateStart_ONLY.feature"")",Chrome 86.0.4240.183,,,2020-11-09 14:32:06,2020-11-09 14:32:26,19.803s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Customer/SLIK Gateway Customer Search By DateEnd ONLY,Chrome 86.0.4240.183,,,2020-11-09 14:32:26,2020-11-09 14:32:47,20.631s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Customer/SLIK_Gateway_Customer_Search_By_DateEnd_ONLY.feature"")",Chrome 86.0.4240.183,,,2020-11-09 14:32:26,2020-11-09 14:32:47,20.549s,PASSED
