Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Checking,Chrome 86.0.4240.111,,,2020-10-27 13:29:00,2020-10-27 13:30:14,1m - 13.839s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK Gateway Non Customer Checking.feature"")",Chrome 86.0.4240.111,,,2020-10-27 13:29:00,2020-10-27 13:30:14,1m - 13.835s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Approval_Non_Customer/Reject KTP Number,Chrome 86.0.4240.111,,,2020-10-27 13:30:14,2020-10-27 13:30:55,40.463s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Approval Non Customer/Reject_KTP_Number.feature"")",Chrome 86.0.4240.111,,,2020-10-27 13:30:14,2020-10-27 13:30:55,40.373s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By Status NOT_APPROVED,Chrome 86.0.4240.111,,,2020-10-27 13:30:55,2020-10-27 13:31:37,41.974s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_Status_NOT_APPROVED.feature"")",Chrome 86.0.4240.111,,,2020-10-27 13:30:55,2020-10-27 13:31:37,41.895s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer View Detail when Status NOT_APPROVED,Chrome 86.0.4240.111,,,2020-10-27 13:31:37,2020-10-27 13:32:20,43.141s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_View_Detail_when_Status_NOT_APPROVED.feature"")",Chrome 86.0.4240.111,,,2020-10-27 13:31:37,2020-10-27 13:32:20,43.060s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By DateStart DateEnd,Chrome 86.0.4240.111,,,2020-10-27 13:32:20,2020-10-27 13:32:41,21.540s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_DateStart_DateEnd.feature"")",Chrome 86.0.4240.111,,,2020-10-27 13:32:20,2020-10-27 13:32:41,21.459s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By DateStart ONLY,Chrome 86.0.4240.111,,,2020-10-27 13:32:41,2020-10-27 13:33:07,25.325s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_DateStart_ONLY.feature"")",Chrome 86.0.4240.111,,,2020-10-27 13:32:41,2020-10-27 13:33:07,25.245s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search by DateEnd ONLY,Chrome 86.0.4240.111,,,2020-10-27 13:33:07,2020-10-27 13:33:33,25.994s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_DateEnd_ONLY.feature"")",Chrome 86.0.4240.111,,,2020-10-27 13:33:07,2020-10-27 13:33:33,25.910s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer View Detal when Status APPROVED-SUCCESS,Chrome 86.0.4240.111,,,2020-10-27 13:33:33,2020-10-27 13:33:58,25.871s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_View_Detail_when_Status_APPROVED-SUCCESS.feature"")",Chrome 86.0.4240.111,,,2020-10-27 13:33:33,2020-10-27 13:33:58,25.789s,FAILED
