Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/Pick_Mistake_Without_Choose_Dropdown_Mistake_Type.feature"")",Chrome 86.0.4240.80,,,2020-10-20 17:17:06,2020-10-20 17:17:56,50.095s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/TC BUKALAPAK - Update Tbl CDS CDC TRKRegMistake,Chrome 86.0.4240.80,,,2020-10-20 17:17:56,2020-10-20 17:17:56,0.776s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/Update_Tbl_CDS_CDC_TRK_RegMistake.feature"")",Chrome 86.0.4240.80,,,2020-10-20 17:17:56,2020-10-20 17:17:56,0.772s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/TC BUKALAPAK - Pick Mistake Without Write Textarea Note Before,Chrome 86.0.4240.80,,,2020-10-20 17:17:56,2020-10-20 17:18:47,50.413s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/Pick_Mistake_Without_Write_Textarea_Note_Before.feature"")",Chrome 86.0.4240.80,,,2020-10-20 17:17:56,2020-10-20 17:18:47,50.335s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/TC BUKALAPAK - Update Tbl CDS CDC TRKRegMistake,Chrome 86.0.4240.80,,,2020-10-20 17:18:47,2020-10-20 17:18:48,0.818s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/Update_Tbl_CDS_CDC_TRK_RegMistake.feature"")",Chrome 86.0.4240.80,,,2020-10-20 17:18:47,2020-10-20 17:18:48,0.815s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/TC BUKALAPAK - Pick Mistake Without Write Textarea Note After,Chrome 86.0.4240.80,,,2020-10-20 17:18:48,2020-10-20 17:19:39,50.886s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/Pick_Mistake_Without_Write_Textarea_Note_After.feature"")",Chrome 86.0.4240.80,,,2020-10-20 17:18:48,2020-10-20 17:19:39,50.805s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/TC BUKALAPAK - Update Tbl CDS CDC TRKRegMistake,Chrome 86.0.4240.80,,,2020-10-20 17:19:39,2020-10-20 17:19:40,1.035s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/Update_Tbl_CDS_CDC_TRK_RegMistake.feature"")",Chrome 86.0.4240.80,,,2020-10-20 17:19:39,2020-10-20 17:19:40,1.031s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/TC BUKALAPAK - Column PROCESSED Turn N When Status RELEASE BUKALAPAK B2B,Chrome 86.0.4240.80,,,2020-10-20 17:19:40,2020-10-20 17:29:47,10m - 7.598s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/Column_PROCESSED_Turn_N_When_Status_RELEASE_BUKALAPAK_B2B.feature"")",Chrome 86.0.4240.80,,,2020-10-20 17:19:40,2020-10-20 17:29:47,10m - 7.513s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_ADMIN/MANAGEMENT_ASSIGNMENT/Reset_All_Users,Chrome 86.0.4240.80,,,2020-10-20 17:29:47,2020-10-20 17:30:03,15.706s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_ADMIN/MANAGEMENT_ASSIGNMENT/Reset_All_Users.feature"")",Chrome 86.0.4240.80,,,2020-10-20 17:29:47,2020-10-20 17:30:03,15.615s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/TC BUKALAPAK - Does not Exist in Contract Dispatcher Menu,Chrome 86.0.4240.80,,,2020-10-20 17:30:03,2020-10-20 17:30:38,34.708s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/BUKALAPAK_B2B_Does_Not_Exist_in_Contract_Dispatcher_Menu.feature"")",Chrome 86.0.4240.80,,,2020-10-20 17:30:03,2020-10-20 17:30:38,34.619s,PASSED
,,,,,,,
Test Cases/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/TC BUKALAPAK - Update Tbl CDS CDC TRKRegMistake,Chrome 86.0.4240.80,,,2020-10-20 17:30:38,2020-10-20 17:30:38,0.767s,PASSED
"runFeatureFile(""Include/features/IST_Real/CONTRACT_DISPATCHER_DONA_B2B/BUKALAPAK/Update_Tbl_CDS_CDC_TRK_RegMistake.feature"")",Chrome 86.0.4240.80,,,2020-10-20 17:30:38,2020-10-20 17:30:38,0.763s,PASSED
