Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/Delete KTPNumber From DB,Chrome 86.0.4240.111,,,2020-10-27 16:00:46,2020-10-27 16:00:48,1.853s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/Delete_KTPNumber_From_DB.feature"")",Chrome 86.0.4240.111,,,2020-10-27 16:00:47,2020-10-27 16:00:48,1.769s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Checking,Chrome 86.0.4240.111,,,2020-10-27 16:00:48,2020-10-27 16:02:13,1m - 24.225s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK Gateway Non Customer Checking.feature"")",Chrome 86.0.4240.111,,,2020-10-27 16:00:48,2020-10-27 16:02:13,1m - 24.220s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Approval_Non_Customer/Reject KTP Number,Chrome 86.0.4240.111,,,2020-10-27 16:02:13,2020-10-27 16:02:51,38.617s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Approval Non Customer/Reject_KTP_Number.feature"")",Chrome 86.0.4240.111,,,2020-10-27 16:02:13,2020-10-27 16:02:51,38.502s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By Status NOT_APPROVED,Chrome 86.0.4240.111,,,2020-10-27 16:02:51,2020-10-27 16:04:49,1m - 57.833s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_Status_NOT_APPROVED.feature"")",Chrome 86.0.4240.111,,,2020-10-27 16:02:51,2020-10-27 16:04:49,1m - 57.724s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer View Detail when Status NOT_APPROVED,Chrome 86.0.4240.111,,,2020-10-27 16:04:49,2020-10-27 16:05:20,30.749s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_View_Detail_when_Status_NOT_APPROVED.feature"")",Chrome 86.0.4240.111,,,2020-10-27 16:04:49,2020-10-27 16:05:20,30.649s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By DateStart DateEnd,Chrome 86.0.4240.111,,,2020-10-27 16:05:20,2020-10-27 16:05:58,38.499s,FAILED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_DateStart_DateEnd.feature"")",Chrome 86.0.4240.111,,,2020-10-27 16:05:20,2020-10-27 16:05:58,38.398s,FAILED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search By DateStart ONLY,Chrome 86.0.4240.111,,,2020-10-27 16:05:58,2020-10-27 16:06:35,36.806s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_DateStart_ONLY.feature"")",Chrome 86.0.4240.111,,,2020-10-27 16:05:58,2020-10-27 16:06:35,36.725s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer Search by DateEnd ONLY,Chrome 86.0.4240.111,,,2020-10-27 16:06:35,2020-10-27 16:07:12,36.538s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_Search_By_DateEnd_ONLY.feature"")",Chrome 86.0.4240.111,,,2020-10-27 16:06:35,2020-10-27 16:07:12,36.412s,PASSED
,,,,,,,
Test Cases/IST_Real/SLIK/SLIK_Gateway_Non_Customer/SLIK Gateway Non Customer View Detal when Status APPROVED-SUCCESS,Chrome 86.0.4240.111,,,2020-10-27 16:07:12,2020-10-27 16:07:44,32.344s,PASSED
"runFeatureFile(""Include/features/IST_Real/SLIK/SLIK Gateway Non Customer/SLIK_Gateway_Non_Customer_View_Detail_when_Status_APPROVED-SUCCESS.feature"")",Chrome 86.0.4240.111,,,2020-10-27 16:07:12,2020-10-27 16:07:44,32.229s,PASSED
